condition_id,repeat_index,iteration,winner_score,winner_aesthetic,winner_novelty,winner_parsimony,score_drop_warning,distinct_commands,nesting_depth,color_changes,code_length,spatial_entropy,fill_ratio,symmetry_score,num_variants_generated,num_variants_valid,model_used,modifier_latency_ms,critic_latency_ms
s1__t1__gpt_5_4_mini__m5v3rb,3,23,17.2,7,6,4.2,0,11,2,5,270,2.1831,0.064,0.9584,4,4,gpt-5.4-mini,3036,4018
s1__t1__gpt_5_4_mini__m5v3rb,3,24,12.2,8,0,4.2,1,11,2,5,270,2.1831,0.064,0.9584,4,4,gpt-5.4-mini,3353,2861
s1__t1__gpt_5_4_mini__m5v3rb,3,25,16.4,8,5,3.4000000000000004,0,11,2,6,315,2.2418,0.0644,0.9596,4,4,gpt-5.4-mini,3558,2823
s1__t1__gpt_5_4_mini__m5v3rb,3,26,18.2,9,5,4.2,0,11,2,5,269,1.901,0.0576,0.9655,4,4,gpt-5.4-mini,2913,2552
s1__t1__gpt_5_4_mini__m5v3rb,4,1,16.6,4,7,5.6,0,6,1,8,187,0.4439,0.005,0.9979,4,4,gpt-5.4-mini,3011,2752
s1__t1__gpt_5_4_mini__m5v3rb,4,2,23,7,8,8,0,7,2,2,172,0.5052,0.0043,0.9982,4,4,gpt-5.4-mini,2167,2873
s1__t1__gpt_5_4_mini__m5v3rb,4,3,14.6,5,2,7.6,1,7,3,2,210,1.3624,0.0121,0.9959,4,4,gpt-5.4-mini,2040,4252
s1__t1__gpt_5_4_mini__m5v3rb,4,4,10,2,0,8,1,7,2,2,172,0.5052,0.0043,0.9982,4,4,gpt-5.4-mini,2076,3031
s1__t1__gpt_5_4_mini__m5v3rb,4,5,14.4,3,4,7.4,0,7,2,2,193,0.5752,0.0044,0.998,4,4,gpt-5.4-mini,3247,2726
s1__t1__gpt_5_4_mini__m5v3rb,4,6,13.2,5,1,7.2,0,7,2,2,202,0.944,0.0106,0.9976,4,4,gpt-5.4-mini,1985,2816
s1__t1__gpt_5_4_mini__m5v3rb,4,7,19.6,4,8,7.6,0,7,3,2,211,1.2674,0.0192,0.9971,4,4,gpt-5.4-mini,2660,4743
s1__t1__gpt_5_4_mini__m5v3rb,4,8,16.2,3,8,5.2,0,9,2,2,294,0.6934,0.0076,0.9965,4,4,gpt-5.4-mini,2112,3444
s1__t1__gpt_5_4_mini__m5v3rb,4,9,8.2,3,0,5.2,1,9,2,2,294,0.6934,0.0076,0.9965,4,4,gpt-5.4-mini,2688,2925
s1__t1__gpt_5_4_mini__m5v3rb,4,10,19,5,6,8,0,7,2,2,176,0.4814,0.0042,0.9983,4,4,gpt-5.4-mini,2874,3943
s1__t1__gpt_5_4_mini__m5v3rb,4,11,16.2,3,8,5.2,0,9,2,2,295,0.5514,0.0039,0.9984,4,4,gpt-5.4-mini,2879,3142
s1__t1__gpt_5_4_mini__m5v3rb,4,12,16.2,4,7,5.2,0,9,2,2,294,0.7167,0.0068,0.9969,4,4,gpt-5.4-mini,3002,2920
s1__t1__gpt_5_4_mini__m6v3rb,0,1,19.6,5,7,7.6,0,7,2,2,186,1.0071,0.0106,0.997,4,4,gpt-5.4-mini,2365,2377
s1__t1__gpt_5_4_mini__m6v3rb,0,2,20.4,8,7,5.4,0,10,3,2,332,1.0726,0.0097,0.9968,4,4,gpt-5.4-mini,2771,2425
s1__t1__gpt_5_4_mini__m6v3rb,0,3,9.4,4,0,5.4,1,10,3,2,332,1.0726,0.0097,0.9968,4,4,gpt-5.4-mini,2889,2593
s1__t1__gpt_5_4_mini__m6v3rb,0,4,13,4,5,4,0,10,3,2,399,0.6506,0.0054,0.9981,4,4,gpt-5.4-mini,4028,2700
s1__t1__gpt_5_4_mini__m6v3rb,0,5,11.6,4,0,7.6,0,7,2,2,186,1.0071,0.0106,0.997,4,4,gpt-5.4-mini,2800,2366
s1__t1__gpt_5_4_mini__m6v3rb,0,6,18.8,7,6,5.8,0,10,3,2,308,1.1639,0.0122,0.998,4,4,gpt-5.4-mini,2265,2620
s1__t1__gpt_5_4_mini__m6v3rb,0,7,15.2,4,6,5.2,0,10,3,2,335,0.6506,0.0051,0.9976,4,4,gpt-5.4-mini,2894,2644
s1__t1__gpt_5_4_mini__m6v3rb,0,8,18.8,7,6,5.8,0,10,3,2,308,1.1639,0.0122,0.998,4,4,gpt-5.4-mini,2933,2743
s1__t1__gpt_5_4_mini__m6v3rb,0,9,15.2,3,7,5.2,0,10,3,2,338,0.545,0.0046,0.9981,4,4,gpt-5.4-mini,4051,2695
s1__t1__gpt_5_4_mini__m6v3rb,0,10,8.2,3,0,5.2,1,10,3,2,338,0.545,0.0046,0.9981,4,4,gpt-5.4-mini,2793,2450
s1__t1__gpt_5_4_mini__m6v3rb,0,11,17.2,5,7,5.2,0,10,3,2,335,1.2401,0.0112,0.9961,4,4,gpt-5.4-mini,3881,3659
s1__t1__gpt_5_4_mini__m6v3rb,0,12,13.4,6,7,0.40000000000000036,0,10,3,2,589,1.2059,0.0169,0.9923,4,4,gpt-5.4-mini,4368,2763
s1__t1__gpt_5_4_mini__m6v3rb,1,1,22,8,7,7,0,10,2,2,218,1.7337,0.0924,0.9472,4,4,gpt-5.4-mini,3159,2421
s1__t1__gpt_5_4_mini__m6v3rb,1,2,17.6,4,7,6.6,1,10,2,2,235,1.7849,0.074,0.9682,4,4,gpt-5.4-mini,2974,3011
s1__t1__gpt_5_4_mini__m6v3rb,1,3,19.6,8,5,6.6,0,10,2,2,237,0.5278,0.0091,0.9946,4,4,gpt-5.4-mini,2214,3186
s1__t1__gpt_5_4_mini__m6v3rb,1,4,8.6,2,0,6.6,1,10,2,2,237,0.5278,0.0091,0.9946,4,4,gpt-5.4-mini,2807,3634
s1__t1__gpt_5_4_mini__m6v3rb,1,5,17.2,3,8,6.2,0,10,2,2,257,0.7196,0.0476,0.9784,4,4,gpt-5.4-mini,2506,2323
s1__t1__gpt_5_4_mini__m6v3rb,1,6,20,7,7,6,0,10,3,2,295,1.6914,0.0534,0.9778,4,4,gpt-5.4-mini,2278,3094
s1__t1__gpt_5_4_mini__m6v3rb,1,7,20.4,6,8,6.4,0,10,3,2,275,1.3333,0.0518,0.9792,4,4,gpt-5.4-mini,2347,2785
s1__t1__gpt_5_4_mini__m6v3rb,1,8,21.2,8,7,6.2,0,10,2,2,260,1.262,0.0532,0.9837,4,4,gpt-5.4-mini,2583,3479
s1__t1__gpt_5_4_mini__m6v3rb,1,9,21,8,6,7,0,10,2,2,230,1.0322,0.0624,0.9849,4,4,gpt-5.4-mini,2308,3321
s1__t1__gpt_5_4_mini__m6v3rb,1,10,20,6,7,7,0,10,2,2,234,0.9093,0.0597,0.9785,4,4,gpt-5.4-mini,2193,3335
s1__t1__gpt_5_4_mini__m6v3rb,1,11,20.6,7,7,6.6,0,10,2,2,243,1.006,0.0555,0.9732,4,4,gpt-5.4-mini,2871,3915
s1__t1__gpt_5_4_mini__m6v3rb,2,1,20.6,7,6,7.6,0,7,2,3,142,0.8561,0.008,0.9956,4,4,gpt-5.4-mini,1900,3221
s1__t1__gpt_5_4_mini__m6v3rb,2,2,18.4,6,5,7.4,0,8,2,3,152,1.387,0.017,0.9963,4,4,gpt-5.4-mini,3506,3317
s1__t1__gpt_5_4_mini__m6v3rb,2,3,17.6,6,5,6.6,0,7,2,4,206,1.254,0.0245,0.9791,4,4,gpt-5.4-mini,2579,2864
s1__t1__gpt_5_4_mini__m6v3rb,2,4,19.6,7,6,6.6,0,7,2,4,203,1.3617,0.0702,0.9732,4,4,gpt-5.4-mini,3147,2837
s1__t1__gpt_5_4_mini__m6v3rb,2,5,16.6,7,6,3.5999999999999996,0,7,2,7,351,1.6652,0.18,0.9421,4,4,gpt-5.4-mini,3273,2649
s1__t1__gpt_5_4_mini__m6v3rb,2,6,19.2,4,7,8.2,0,7,2,3,115,0.7403,0.0076,0.995,4,4,gpt-5.4-mini,5260,3393
s1__t1__gpt_5_4_mini__m6v3rb,2,7,21.8,8,7,6.8,0,10,3,4,251,1.8477,0.098,0.9463,4,4,gpt-5.4-mini,2477,2669
s1__t1__gpt_5_4_mini__m6v3rb,2,8,18.6,7,5,6.6,0,7,2,4,202,1.3845,0.0598,0.9799,4,4,gpt-5.4-mini,3029,3075
s1__t1__gpt_5_4_mini__m6v3rb,2,9,18.6,8,7,3.5999999999999996,0,7,2,7,345,1.3388,0.1576,0.9573,4,4,gpt-5.4-mini,4322,2906
s1__t1__gpt_5_4_mini__m6v3rb,2,10,13,7,6,0,1,10,2,11,566,1.2979,0.0238,0.9789,4,4,gpt-5.4-mini,4565,3307
s1__t1__gpt_5_4_mini__m6v3rb,2,11,15.6,8,7,0.5999999999999996,0,10,2,9,475,1.2736,0.0113,0.992,4,4,gpt-5.4-mini,10180,4530
s1__t1__gpt_5_4_mini__m6v3rb,2,12,10,6,4,0,1,10,2,9,678,1.5545,0.0271,0.9769,4,4,gpt-5.4-mini,5411,2475
s1__t1__gpt_5_4_mini__m6v3rb,2,13,22,8,8,6,0,11,3,4,291,1.5117,0.0606,0.9488,4,4,gpt-5.4-mini,12051,3213
s1__t1__gpt_5_4_mini__m6v3rb,2,14,14,6,8,0,1,10,2,11,561,1.4232,0.0229,0.9862,4,4,gpt-5.4-mini,2673,2759
s1__t1__gpt_5_4_mini__m6v3rb,2,15,5,5,0,0,1,10,2,11,561,1.4232,0.0229,0.9862,4,4,gpt-5.4-mini,6117,3036
s1__t1__gpt_5_4_mini__m6v3rb,2,16,15,4,5,6,0,11,3,4,293,1.7966,0.0644,0.9443,4,4,gpt-5.4-mini,7341,2500
s1__t1__gpt_5_4_mini__m6v3rb,2,17,11,3,8,0,0,10,3,33,1630,0.7611,0.0054,0.9956,4,4,gpt-5.4-mini,3977,2889
s1__t1__gpt_5_4_mini__m6v3rb,3,1,21.8,8,7,6.8,0,10,2,2,245,1.209,0.0483,0.9796,4,4,gpt-5.4-mini,2536,3358
s1__t1__gpt_5_4_mini__m6v3rb,3,2,20,7,6,7,0,10,2,2,244,1.3415,0.0674,0.9643,4,4,gpt-5.4-mini,3996,4160
s1__t1__gpt_5_4_mini__m6v3rb,3,3,14.8,8,0,6.8,1,10,2,2,245,1.209,0.0483,0.9796,4,4,gpt-5.4-mini,2604,2691
s1__t1__gpt_5_4_mini__m6v3rb,3,4,18.8,7,5,6.8,0,10,2,2,244,1.3871,0.043,0.9764,4,4,gpt-5.4-mini,2459,2451
s1__t1__gpt_5_4_mini__m6v3rb,3,5,14.8,8,0,6.8,0,10,2,2,244,1.3871,0.043,0.9764,4,4,gpt-5.4-mini,2982,2901
s1__t1__gpt_5_4_mini__m6v3rb,3,6,22,9,6,7,0,10,2,2,273,1.3683,0.0722,0.9569,4,4,gpt-5.4-mini,3893,2680
s1__t1__gpt_5_4_mini__m6v3rb,3,7,23.4,8,8,7.4,0,9,2,2,210,1.6844,0.1118,0.9469,4,4,gpt-5.4-mini,2846,2669
s1__t1__gpt_5_4_mini__m6v3rb,3,8,21,8,7,6,0,10,2,2,324,1.9833,0.0688,0.9591,4,4,gpt-5.4-mini,2590,2687
s1__t1__gpt_5_4_mini__m6v3rb,3,9,23.8,9,8,6.8,0,10,2,2,326,1.5485,0.1377,0.9438,4,4,gpt-5.4-mini,4020,4190
s1__t1__gpt_5_4_mini__m6v3rb,3,10,17.8,7,4,6.8,1,10,2,2,326,1.4471,0.1046,0.9519,4,4,gpt-5.4-mini,3256,2563
s1__t1__gpt_5_4_mini__m6v3rb,3,11,13.8,7,0,6.8,0,10,2,2,326,1.4471,0.1046,0.9519,4,4,gpt-5.4-mini,3739,2952
s1__t1__gpt_5_4_mini__m6v3rb,3,12,21.4,8,7,6.4,0,11,2,2,296,1.2993,0.1224,0.919,4,4,gpt-5.4-mini,7523,2708
s1__t1__gpt_5_4_mini__m6v3rb,3,13,14,8,6,0,1,10,2,5,1100,1.7499,0.2049,0.9143,4,4,gpt-5.4-mini,3755,2481
s1__t1__gpt_5_4_mini__m6v3rb,3,14,21.2,9,6,6.2,0,12,2,2,299,1.5542,0.1071,0.9458,4,4,gpt-5.4-mini,7124,2829
s1__t1__gpt_5_4_mini__m6v3rb,3,15,20.2,5,9,6.2,0,12,2,2,299,1.3843,0.0911,0.9542,4,4,gpt-5.4-mini,3138,4317
s1__t1__gpt_5_4_mini__m6v3rb,3,16,18.2,4,8,6.2,0,12,2,2,297,1.48,0.0807,0.9511,4,4,gpt-5.4-mini,2913,3013
s1__t1__gpt_5_4_mini__m6v3rb,4,1,20.6,6,7,7.6,0,7,2,2,203,1.4019,0.0424,0.9684,4,4,gpt-5.4-mini,2764,2833
s1__t1__gpt_5_4_mini__m6v3rb,4,2,22.2,7,8,7.2,0,7,3,2,242,2.0833,0.1685,0.9125,4,4,gpt-5.4-mini,2944,2669
s1__t1__gpt_5_4_mini__m6v3rb,4,3,23.8,9,8,6.8,0,7,3,2,257,1.5005,0.1877,0.8311,4,4,gpt-5.4-mini,2597,3206
s1__t1__gpt_5_4_mini__m6v3rb,4,4,16.8,8,2,6.8,1,7,3,2,257,1.5117,0.1876,0.8346,4,4,gpt-5.4-mini,2786,3986
s1__t1__gpt_5_4_mini__m6v3rb,4,5,20.6,7,8,5.6,0,10,2,2,352,0.4726,0.0098,0.995,4,4,gpt-5.4-mini,3664,3126
s1__t1__gpt_5_4_mini__m6v3rb,4,6,21.8,7,8,6.8,0,7,3,2,256,2.1723,0.2613,0.8763,4,4,gpt-5.4-mini,3269,2857
s1__t1__gpt_5_4_mini__m6v3rb,4,7,22,9,8,5,0,9,3,2,352,2.1051,0.2399,0.8823,4,4,gpt-5.4-mini,3341,2711
s1__t1__gpt_5_4_mini__m6v3rb,4,8,16,8,3,5,1,9,3,2,352,2.3653,0.2896,0.8622,4,4,gpt-5.4-mini,2860,5339
s1__t1__gpt_5_4_mini__m6v3rb,4,9,22,9,8,5,0,9,3,2,352,1.8256,0.2256,0.8627,4,4,gpt-5.4-mini,3020,2704
s1__t1__gpt_5_4_mini__m6v3rb,4,10,20.6,7,8,5.6,0,10,2,2,352,0.4726,0.0098,0.995,4,4,gpt-5.4-mini,3225,2494
s1__t1__gpt_5_4_mini__m6v3rb,4,11,21,9,7,5,0,9,3,2,352,1.6071,0.2094,0.8192,4,4,gpt-5.4-mini,2777,2765
s1__t1__gpt_5_4_mini__m6v3rb,4,12,16.6,4,8,4.6,1,10,4,2,450,0.9863,0.0127,0.9934,4,4,gpt-5.4-mini,3318,2839
s1__t1__gpt_5_4_mini__m6v3rb,4,13,11.6,7,0,4.6,1,10,4,2,450,0.9863,0.0127,0.9934,4,4,gpt-5.4-mini,3503,2654
s1__t1__gpt_5_4_mini__m4v3rb,0,1,12.2,2,3,7.2,0,11,2,2,189,0.7683,0.0069,0.9994,1,1,gpt-5.4-mini,1415,1942
s1__t1__gpt_5_4_mini__m4v3rb,0,2,4,2,2,0,1,11,2,7,1031,0.7396,0.0088,0.9995,1,1,gpt-5.4-mini,3095,1675
s1__t1__gpt_5_4_mini__m4v3rb,0,3,4,2,2,0,0,11,2,7,1066,0.6517,0.0044,0.9999,1,1,gpt-5.4-mini,3481,1992
s1__t1__gpt_5_4_mini__m4v3rb,0,4,13,5,8,0,0,11,2,9,1412,0.9906,0.0208,0.9895,1,1,gpt-5.4-mini,3903,2486
s1__t1__gpt_5_4_mini__m4v3rb,0,5,6,4,2,0,1,11,2,9,1404,0.9997,0.0184,0.9913,1,1,gpt-5.4-mini,3493,1975
s1__t1__gpt_5_4_mini__m4v3rb,0,6,5,2,3,0,0,11,2,11,1756,0.6237,0.0051,0.9978,1,1,gpt-5.4-mini,4295,1908
s1__t1__gpt_5_4_mini__m4v3rb,0,7,15,7,8,0,0,11,2,11,1891,1.1839,0.0296,0.9843,1,1,gpt-5.4-mini,5224,2144
s1__t1__gpt_5_4_mini__m4v3rb,0,8,9,5,4,0,1,11,2,13,2259,1.31,0.0337,0.9825,1,1,gpt-5.4-mini,5737,4411
s1__t1__gpt_5_4_mini__m4v3rb,0,9,9,4,5,0,0,11,2,13,2607,1.2819,0.0263,0.9884,1,1,gpt-5.4-mini,7120,1985
s1__t1__gpt_5_4_mini__m4v3rb,0,10,11,6,5,0,0,11,2,13,3571,1.5195,0.028,0.994,1,1,gpt-5.4-mini,7838,2158
s1__t1__gpt_5_4_mini__m4v3rb,0,11,13,7,6,0,0,11,2,13,4015,1.7279,0.0518,0.9872,1,1,gpt-5.4-mini,8706,2058
s1__t1__gpt_5_4_mini__m4v3rb,0,12,12,7,5,0,0,11,2,13,4015,1.298,0.1032,0.9806,1,1,gpt-5.4-mini,9592,2067
s1__t1__gpt_5_4_mini__m4v3rb,0,13,15,8,7,0,0,11,2,25,7984,1.9253,0.1726,0.9588,1,1,gpt-5.4-mini,16830,2104
s1__t1__gpt_5_4_mini__m4v3rb,0,14,11,7,4,0,0,11,2,25,7984,1.9246,0.1682,0.9588,1,1,gpt-5.4-mini,16344,2171
s1__t1__gpt_5_4_mini__m4v3rb,0,15,10,7,3,0,0,11,2,25,7984,1.9246,0.1682,0.9588,1,1,gpt-5.4-mini,18147,2117
s1__t1__gpt_5_4_mini__m4v3rb,0,16,15,8,7,0,0,11,2,19,6228,1.8211,0.0941,0.9749,1,1,gpt-5.4-mini,14259,2243
s1__t1__gpt_5_4_mini__m4v3rb,0,17,8,5,3,0,1,11,2,17,5522,1.5617,0.0852,0.9789,1,1,gpt-5.4-mini,11970,1918
s1__t1__gpt_5_4_mini__m4v3rb,0,18,7,4,3,0,0,11,2,17,5506,2.1106,0.0966,0.9467,1,1,gpt-5.4-mini,11466,2140
s1__t1__gpt_5_4_mini__m4v3rb,0,19,11,6,5,0,0,11,2,9,2771,1.6214,0.0561,0.9651,1,1,gpt-5.4-mini,6059,3005
s1__t1__gpt_5_4_mini__m4v3rb,0,20,7,5,2,0,0,11,2,9,2771,1.6618,0.0562,0.9651,1,1,gpt-5.4-mini,6490,2039
s1__t1__gpt_5_4_mini__m4v3rb,0,21,7,5,2,0,0,11,2,9,2755,1.6701,0.0693,0.9548,1,1,gpt-5.4-mini,6198,2377
s1__t1__gpt_5_4_mini__m4v3rb,0,22,9,5,4,0,0,11,2,9,2755,1.7977,0.0588,0.9624,1,1,gpt-5.4-mini,6287,2228
s1__t1__gpt_5_4_mini__m4v3rb,0,23,13,6,7,0,0,11,2,9,2392,1.2676,0.0214,0.9912,1,1,gpt-5.4-mini,5594,2398
s1__t1__gpt_5_4_mini__m4v3rb,1,1,13.2,4,7,2.2,0,14,2,3,512,0.7771,0.0091,0.9947,1,1,gpt-5.4-mini,2183,2164
s1__t1__gpt_5_4_mini__m4v3rb,1,2,13,7,6,0,0,14,2,6,1209,0.7882,0.0187,0.9897,1,1,gpt-5.4-mini,3303,2701
s1__t1__gpt_5_4_mini__m4v3rb,1,3,13,7,6,0,0,14,2,9,1909,0.8109,0.0273,0.9869,1,1,gpt-5.4-mini,4629,1911
s1__t1__gpt_5_4_mini__m4v3rb,1,4,12,7,5,0,0,14,2,9,2000,1.015,0.0282,0.9856,1,1,gpt-5.4-mini,4577,3687
s1__t1__gpt_5_4_mini__m4v3rb,1,5,10,7,3,0,0,14,2,12,2728,0.8781,0.0341,0.9832,1,1,gpt-5.4-mini,7560,2214
s1__t1__gpt_5_4_mini__m4v3rb,1,6,13,7,6,0,0,14,2,14,3217,1.0522,0.0424,0.976,1,1,gpt-5.4-mini,7002,2371
s1__t1__gpt_5_4_mini__m4v3rb,1,7,11,7,4,0,0,14,2,15,3461,1.1481,0.0488,0.972,1,1,gpt-5.4-mini,7689,3039
s1__t1__gpt_5_4_mini__m4v3rb,1,8,9,7,2,0,0,14,2,16,3708,1.1718,0.0512,0.9708,1,1,gpt-5.4-mini,8339,1833
s1__t1__gpt_5_4_mini__m4v3rb,1,9,9,6,3,0,0,14,2,18,4192,1.2326,0.0558,0.9684,1,1,gpt-5.4-mini,9672,3058
s1__t1__gpt_5_4_mini__m4v3rb,1,10,9,7,2,0,0,14,2,18,4192,1.2241,0.0529,0.9692,1,1,gpt-5.4-mini,9880,1927
s1__t1__gpt_5_4_mini__m4v3rb,1,11,10,7,3,0,0,14,2,22,5173,1.2158,0.061,0.964,1,1,gpt-5.4-mini,9992,2425
s1__t1__gpt_5_4_mini__m4v3rb,1,12,10,7,3,0,0,14,2,26,6156,1.1864,0.0647,0.9614,1,1,gpt-5.4-mini,12106,1937
s1__t1__gpt_5_4_mini__m4v3rb,2,1,17,5,7,5,0,12,2,2,393,0.456,0.0444,0.9738,1,1,gpt-5.4-mini,1979,2492
s1__t1__gpt_5_4_mini__m4v3rb,2,2,13,7,6,0,0,11,2,9,1711,1.4743,0.1326,0.927,1,1,gpt-5.4-mini,4478,2324
s1__t1__gpt_5_4_mini__m4v3rb,2,3,8,5,3,0,1,11,2,10,1893,1.6115,0.1524,0.916,1,1,gpt-5.4-mini,4548,3133
s1__t1__gpt_5_4_mini__m4v3rb,2,4,8,7,1,0,0,11,2,10,1893,1.6115,0.1524,0.916,1,1,gpt-5.4-mini,3935,2229
s1__t1__gpt_5_4_mini__m4v3rb,2,5,13,7,6,0,0,11,2,19,3582,1.4503,0.1411,0.9395,1,1,gpt-5.4-mini,7081,2287
s1__t1__gpt_5_4_mini__m4v3rb,2,6,11,7,4,0,0,11,2,19,3582,1.6101,0.1537,0.9342,1,1,gpt-5.4-mini,6735,1849
s1__t1__gpt_5_4_mini__m4v3rb,2,7,14,8,6,0,0,12,2,22,4196,1.5953,0.1558,0.9021,1,1,gpt-5.4-mini,7734,2059
s1__t1__gpt_5_4_mini__m4v3rb,2,8,10,7,3,0,0,12,2,22,4196,1.5841,0.1564,0.902,1,1,gpt-5.4-mini,7671,1916
s1__t1__gpt_5_4_mini__m4v3rb,2,9,10,7,3,0,0,12,2,22,4196,1.5202,0.1493,0.9055,1,1,gpt-5.4-mini,9018,2143
s1__t1__gpt_5_4_mini__m4v3rb,2,10,13,8,5,0,0,12,2,28,5391,1.6002,0.1646,0.8999,1,1,gpt-5.4-mini,10005,1872
s1__t1__gpt_5_4_mini__m4v3rb,2,11,8,5,3,0,1,12,2,28,5531,1.6153,0.1625,0.8955,1,1,gpt-5.4-mini,9379,3068
s1__t1__gpt_5_4_mini__m4v3rb,2,12,11,8,3,0,0,12,2,28,5522,1.5925,0.1621,0.8989,1,1,gpt-5.4-mini,10347,4158
s1__t1__gpt_5_4_mini__m4v3rb,2,13,10,7,3,0,0,12,2,28,5521,1.6061,0.1603,0.9008,1,1,gpt-5.4-mini,10549,2692
s1__t1__gpt_5_4_mini__m4v3rb,2,14,11,7,4,0,0,12,2,27,5322,1.5792,0.1515,0.9081,1,1,gpt-5.4-mini,9771,1977
s1__t1__gpt_5_4_mini__m4v3rb,2,15,12,8,4,0,0,12,2,27,5320,1.5818,0.155,0.8989,1,1,gpt-5.4-mini,11513,1974
s1__t1__gpt_5_4_mini__m4v3rb,2,16,9,7,2,0,0,12,2,27,5320,1.5652,0.1551,0.8992,1,1,gpt-5.4-mini,9778,1620
s1__t1__gpt_5_4_mini__m4v3rb,2,17,11,8,3,0,0,12,2,27,5317,1.557,0.1533,0.9042,1,1,gpt-5.4-mini,10476,1777
s1__t1__gpt_5_4_mini__m4v3rb,3,1,12,4,8,0,0,11,1,8,872,2.7354,0.6867,0.8948,1,1,gpt-5.4-mini,2780,2109
s1__t1__gpt_5_4_mini__m4v3rb,3,2,15,7,8,0,0,10,2,8,1007,1.8128,0.207,0.9291,1,1,gpt-5.4-mini,2803,1838
s1__t1__gpt_5_4_mini__m4v3rb,3,3,15,7,8,0,0,12,2,8,989,1.9947,0.1557,0.9871,1,1,gpt-5.4-mini,2772,1916
s1__t1__gpt_5_4_mini__m4v3rb,3,4,11,7,4,0,0,12,2,9,1118,1.9795,0.1581,0.9981,1,1,gpt-5.4-mini,4250,1892
s1__t1__gpt_5_4_mini__m4v3rb,3,5,10,6,4,0,0,12,2,10,1253,2.1704,0.1614,0.9981,1,1,gpt-5.4-mini,3453,1803
s1__t1__gpt_5_4_mini__m4v3rb,3,6,14,8,6,0,0,12,2,16,2065,2.0982,0.2425,0.9978,1,1,gpt-5.4-mini,5016,1892
s1__t1__gpt_5_4_mini__m4v3rb,3,7,12,8,4,0,0,12,2,17,2201,2.0642,0.2554,0.9246,1,1,gpt-5.4-mini,5348,2063
s1__t1__gpt_5_4_mini__m4v3rb,3,8,11,7,4,0,0,12,2,19,2472,2.1301,0.2687,0.9238,1,1,gpt-5.4-mini,5834,2159
s1__t1__gpt_5_4_mini__m4v3rb,3,9,9,8,1,0,0,12,2,19,2472,2.1289,0.2706,0.9238,1,1,gpt-5.4-mini,5798,7156
s1__t1__gpt_5_4_mini__m4v3rb,3,10,11,8,3,0,0,12,2,19,2473,2.1714,0.271,0.9115,1,1,gpt-5.4-mini,5968,14019
s1__t1__gpt_5_4_mini__m4v3rb,3,11,13,7,6,0,0,12,2,19,2473,2.1059,0.1797,0.9204,1,1,gpt-5.4-mini,5733,2161
s1__t1__gpt_5_4_mini__m4v3rb,3,12,9,7,2,0,0,12,2,19,2473,2.0817,0.1761,0.9215,1,1,gpt-5.4-mini,6265,2246
s1__t1__gpt_5_4_mini__m4v3rb,3,13,13,7,6,0,0,12,2,37,4877,2.5677,0.274,0.8952,1,1,gpt-5.4-mini,10288,2051
s1__t1__gpt_5_4_mini__m4v3rb,3,14,12,7,5,0,0,12,2,35,4611,2.52,0.28,0.8994,1,1,gpt-5.4-mini,15256,2229
s1__t1__gpt_5_4_mini__m4v3rb,3,15,11,7,4,0,0,12,2,35,4614,2.485,0.2519,0.904,1,1,gpt-5.4-mini,10215,2076
s1__t1__gpt_5_4_mini__m4v3rb,3,16,7,6,1,0,0,12,2,35,4614,2.4728,0.2475,0.9036,1,1,gpt-5.4-mini,10477,1762
s1__t1__gpt_5_4_mini__m4v3rb,4,1,13,5,8,0,0,12,2,7,530,0.4314,0.0365,0.9757,1,1,gpt-5.4-mini,2016,2196
s1__t1__gpt_5_4_mini__m4v3rb,4,2,11,4,7,0,0,12,2,9,624,0.818,0.0153,0.9964,1,1,gpt-5.4-mini,2238,1999
s1__t1__gpt_5_4_mini__m4v3rb,4,3,5,2,3,0,1,11,2,9,560,0.6476,0.0079,0.9981,1,1,gpt-5.4-mini,1851,1979
s1__t1__gpt_5_4_mini__m4v3rb,4,4,5,2,3,0,0,11,2,9,560,0.5577,0.0079,0.9982,1,1,gpt-5.4-mini,3451,2196
s1__t1__gpt_5_4_mini__m4v3rb,4,5,4,2,2,0,0,11,2,9,561,0.6058,0.008,0.9998,1,1,gpt-5.4-mini,2049,2059
s1__t1__gpt_5_4_mini__m4v3rb,4,6,7,3,4,0,0,11,2,21,1353,0.6799,0.0147,0.9988,1,1,gpt-5.4-mini,3731,1961
s1__t1__gpt_5_4_mini__m4v3rb,4,7,4,3,1,0,0,11,2,21,1352,0.6692,0.0147,0.9989,1,1,gpt-5.4-mini,3852,2078
s1__t1__gpt_5_4_mini__m4v3rb,4,8,5,3,2,0,0,11,2,21,1348,0.6816,0.0078,0.9994,1,1,gpt-5.4-mini,3943,2000
s1__t1__gpt_5_4_mini__m4v3rb,4,9,3,2,1,0,0,11,2,21,1392,0.7538,0.0077,0.9982,1,1,gpt-5.4-mini,4516,2030
s1__t1__gpt_5_4_mini__m4v3rb,4,10,5,3,2,0,0,12,2,37,2181,0.723,0.0076,0.9983,1,1,gpt-5.4-mini,5554,2232
s1__t1__gpt_5_4_mini__m4v3rb,4,11,3,2,1,0,0,12,2,45,2578,0.7249,0.0076,0.9983,1,1,gpt-5.4-mini,5957,2023
s1__t1__gpt_5_4_mini__m5v3rb,0,1,7,3,4,0,0,12,1,7,729,0.6053,0.0386,0.9894,1,1,gpt-5.4-mini,2734,1819
