condition_id,repeat_index,iteration,winner_score,winner_aesthetic,winner_novelty,distinct_commands,nesting_depth,color_changes,code_length,spatial_entropy,fill_ratio,symmetry_score,num_variants_generated,num_variants_valid,model_used,modifier_latency_ms,critic_latency_ms
s1__t2__gpt_5_4_mini__m5v4rb,2,8,4,4,0,2,0,0,57,0.3827,0.0043,0.9972,5,5,gpt-5.4-mini,2067,2764
s1__t2__gpt_5_4_mini__m5v4rb,2,9,10,7,6,4,0,0,127,0.9504,0.0092,0.9925,5,5,gpt-5.4-mini,2231,3491
s1__t2__gpt_5_4_mini__m5v4rb,2,10,4.962311999999999,7,4,2,0,0,61,0.4308,0.005,0.9948,5,5,gpt-5.4-mini,2222,2826
s1__t2__gpt_5_4_mini__m5v4rb,2,11,6.56,8,0,4,0,0,127,0.9504,0.0092,0.9925,5,5,gpt-5.4-mini,1295,3105
s1__t2__gpt_5_4_mini__m5v4rb,2,12,5.715399999999999,8,1,4,0,0,146,1.0021,0.0088,0.993,5,5,gpt-5.4-mini,2149,2768
s1__t2__gpt_5_4_mini__m5v4rb,2,13,5.651521999999998,9,7,4,0,0,126,1.3482,0.0162,0.984,5,5,gpt-5.4-mini,2388,2780
s1__t2__gpt_5_4_mini__m5v4rb,2,14,10,6,8,4,0,0,196,2.2165,0.0418,0.9573,5,5,gpt-5.4-mini,2733,3507
s1__t2__gpt_5_4_mini__m5v4rb,2,15,6.051599999999999,7,4,4,0,0,166,0.9873,0.0158,0.9811,5,5,gpt-5.4-mini,2681,3102
s2__t1__gpt_5_4_mini__m5v2rb,0,1,12.5,9,7,8,0,3,151,2.0854,0.1466,0.9568,3,3,gpt-5.4-mini,1643,3256
s2__t1__gpt_5_4_mini__m5v2rb,0,2,10,7,6,8,0,3,167,2.1716,0.1483,0.8953,3,3,gpt-5.4-mini,1473,2312
s2__t1__gpt_5_4_mini__m5v2rb,0,3,8,8,0,8,0,3,167,2.1716,0.1483,0.8953,3,3,gpt-5.4-mini,1874,2481
s2__t1__gpt_5_4_mini__m5v2rb,0,4,8.61,8,5,9,0,3,194,2.1409,0.153,0.8971,3,3,gpt-5.4-mini,1907,2218
s2__t1__gpt_5_4_mini__m5v2rb,0,5,12,9,6,9,0,4,248,2.1412,0.1658,0.888,3,3,gpt-5.4-mini,2002,2421
s2__t1__gpt_5_4_mini__m5v2rb,0,6,6.723999999999998,8,4,8,0,4,223,2.187,0.1645,0.8949,3,3,gpt-5.4-mini,2096,2226
s2__t1__gpt_5_4_mini__m5v2rb,0,7,5.513679999999999,8,4,8,0,4,223,2.2048,0.1671,0.8923,3,3,gpt-5.4-mini,2006,2256
s2__t1__gpt_5_4_mini__m5v2rb,0,8,3.616974079999999,8,0,8,0,3,167,2.1716,0.1483,0.8953,3,3,gpt-5.4-mini,1886,2263
s2__t1__gpt_5_4_mini__m5v2rb,0,9,8,8,0,8,0,3,167,2.1716,0.1483,0.8953,3,3,gpt-5.4-mini,1859,2203
s2__t1__gpt_5_4_mini__m5v2rb,0,10,10,8,4,8,0,4,223,2.2029,0.1683,0.8924,3,3,gpt-5.4-mini,2378,3779
s2__t1__gpt_5_4_mini__m5v2rb,0,11,7,7,0,8,0,4,223,2.2029,0.1683,0.8924,3,3,gpt-5.4-mini,2302,2431
s2__t1__gpt_5_4_mini__m5v2rb,0,12,8,8,0,8,0,4,223,2.2029,0.1683,0.8924,3,3,gpt-5.4-mini,2264,2511
s2__t1__gpt_5_4_mini__m5v2rb,0,13,10,7,6,8,0,5,323,2.2776,0.1318,0.9103,3,3,gpt-5.4-mini,2381,2320
s2__t1__gpt_5_4_mini__m5v2rb,0,14,3.8927683535999984,8,5,8,0,4,221,2.1453,0.1732,0.8921,3,3,gpt-5.4-mini,2326,2608
s2__t1__gpt_5_4_mini__m5v2rb,0,15,4.973339359999999,9,4,9,0,6,293,1.8366,0.1796,0.8967,3,3,gpt-5.4-mini,1699,2421
s2__t1__gpt_5_4_mini__m5v2rb,1,1,10,7,6,2,0,0,54,2.0084,0.0866,0.9169,3,3,gpt-5.4-mini,1163,2337
s2__t1__gpt_5_4_mini__m5v2rb,1,2,7,7,0,2,0,0,54,2.0084,0.0866,0.9169,3,3,gpt-5.4-mini,1374,2607
s2__t1__gpt_5_4_mini__m5v2rb,1,3,8.61,8,5,3,0,0,84,2.0896,0.1158,0.9338,3,3,gpt-5.4-mini,1296,2436
s2__t1__gpt_5_4_mini__m5v2rb,1,4,10.25,9,7,3,0,0,84,1.8978,0.1046,0.9039,3,3,gpt-5.4-mini,1416,2831
s2__t1__gpt_5_4_mini__m5v2rb,1,5,5.199400239999998,8,7,3,0,0,55,2.1287,0.0907,0.9106,3,3,gpt-5.4-mini,1106,2681
s2__t1__gpt_5_4_mini__m5v2rb,1,6,4.973339359999999,8,6,3,0,0,84,2.1149,0.1102,0.9008,3,3,gpt-5.4-mini,1201,2149
s2__t1__gpt_5_4_mini__m5v2rb,1,7,3.8927683535999984,8,5,3,0,0,84,2.0896,0.1158,0.9338,3,3,gpt-5.4-mini,1288,2590
s2__t1__gpt_5_4_mini__m5v2rb,1,8,5.513679999999999,8,4,3,0,0,84,1.8372,0.1042,0.9019,3,3,gpt-5.4-mini,1229,2168
s2__t1__gpt_5_4_mini__m5v2rb,1,9,8.61,8,5,3,0,0,114,1.9097,0.1246,0.9269,3,3,gpt-5.4-mini,1354,2305
s2__t1__gpt_5_4_mini__m5v2rb,1,10,6.723999999999998,8,4,3,0,0,113,1.9689,0.1236,0.9271,3,3,gpt-5.4-mini,1433,2802
s2__t1__gpt_5_4_mini__m5v2rb,1,11,10.25,9,7,3,0,0,144,1.9017,0.1296,0.9234,3,3,gpt-5.4-mini,1772,2487
s2__t1__gpt_5_4_mini__m5v2rb,1,12,7,7,0,3,0,0,144,1.9017,0.1296,0.9234,3,3,gpt-5.4-mini,1526,2288
s2__t1__gpt_5_4_mini__m5v2rb,1,13,8,8,0,3,0,0,144,1.9017,0.1296,0.9234,3,3,gpt-5.4-mini,1343,2209
s2__t1__gpt_5_4_mini__m5v2rb,1,14,5.789363999999998,9,3,3,0,0,137,1.932,0.1246,0.9215,3,3,gpt-5.4-mini,1464,2402
s2__t1__gpt_5_4_mini__m5v2rb,1,15,10,8,4,3,0,0,138,1.7072,0.1162,0.8926,3,3,gpt-5.4-mini,1409,2418
s2__t1__gpt_5_4_mini__m5v2rb,2,1,8,8,0,2,0,0,24,1.4259,0.0644,1,3,3,gpt-5.4-mini,1135,2167
s2__t1__gpt_5_4_mini__m5v2rb,2,2,9.5,6,7,4,0,0,42,2.0518,0.0518,0.9831,3,3,gpt-5.4-mini,1009,2379
s2__t1__gpt_5_4_mini__m5v2rb,2,3,7.38,6,6,4,0,0,42,1.8492,0.0516,0.9811,3,3,gpt-5.4-mini,1064,2953
s2__t1__gpt_5_4_mini__m5v2rb,2,4,10,7,6,4,0,0,65,1.9408,0.0597,0.9718,3,3,gpt-5.4-mini,1032,2446
s2__t1__gpt_5_4_mini__m5v2rb,2,5,8.2,7,6,4,0,0,66,1.9922,0.0548,0.9708,3,3,gpt-5.4-mini,1117,2443
s2__t1__gpt_5_4_mini__m5v2rb,2,6,8.5,5,7,4,0,0,66,1.1234,0.0206,0.9705,3,3,gpt-5.4-mini,943,2255
s2__t1__gpt_5_4_mini__m5v2rb,2,7,7.396399999999999,8,6,4,0,0,65,1.7371,0.0484,0.9466,3,3,gpt-5.4-mini,1029,2427
s2__t1__gpt_5_4_mini__m5v2rb,2,8,5.237995999999999,7,5,4,0,0,65,1.6663,0.0523,0.9514,3,3,gpt-5.4-mini,939,2324
s2__t1__gpt_5_4_mini__m5v2rb,2,9,9.43,8,7,4,0,0,65,1.651,0.0456,0.9484,3,3,gpt-5.4-mini,979,2405
s2__t1__gpt_5_4_mini__m5v2rb,2,10,7,7,0,4,0,0,65,1.651,0.0456,0.9484,3,3,gpt-5.4-mini,1146,4196
s2__t1__gpt_5_4_mini__m5v2rb,2,11,7.060199999999999,8,5,4,0,0,65,1.5701,0.0556,0.9372,3,3,gpt-5.4-mini,1036,2344
s2__t1__gpt_5_4_mini__m5v2rb,2,12,6,6,0,4,0,0,65,1.5701,0.0556,0.9372,3,3,gpt-5.4-mini,1119,2712
s2__t1__gpt_5_4_mini__m5v2rb,2,13,4.263508196799998,8,7,4,0,0,65,1.651,0.0456,0.9484,3,3,gpt-5.4-mini,1183,2206
s2__t1__gpt_5_4_mini__m5v2rb,2,14,7.789999999999999,6,7,4,0,0,65,1.5041,0.0375,0.9579,3,3,gpt-5.4-mini,1031,2393
s2__t1__gpt_5_4_mini__m5v2rb,2,15,6.340731999999998,8,7,4,0,0,66,2.2562,0.0976,0.9376,3,3,gpt-5.4-mini,1012,2451
s2__t1__gpt_5_4_mini__m5v4rb,0,1,8,6,4,2,0,0,24,1.841,0.0553,0.9359,5,5,gpt-5.4-mini,883,2709
s2__t1__gpt_5_4_mini__m5v4rb,0,2,11,8,6,4,0,1,38,1.9628,0.1229,0.8716,5,5,gpt-5.4-mini,1283,3553
s2__t1__gpt_5_4_mini__m5v4rb,0,3,8.61,8,5,4,0,1,38,1.8532,0.0969,0.9982,5,5,gpt-5.4-mini,1409,3140
s2__t1__gpt_5_4_mini__m5v4rb,0,4,8.61,8,5,7,0,2,88,1.9969,0.1556,0.8307,5,5,gpt-5.4-mini,1436,2921
s2__t1__gpt_5_4_mini__m5v4rb,0,5,6.387799999999999,6,7,7,0,2,85,2.1916,0.1721,0.8058,5,5,gpt-5.4-mini,1878,3425
s2__t1__gpt_5_4_mini__m5v4rb,0,6,7.789999999999999,8,3,7,0,3,135,2.0416,0.1727,0.8199,5,5,gpt-5.4-mini,1976,3222
s2__t1__gpt_5_4_mini__m5v4rb,0,7,8,7,2,7,0,3,135,2.0893,0.1859,0.8168,5,5,gpt-5.4-mini,1735,2787
s2__t1__gpt_5_4_mini__m5v4rb,0,8,7.732599999999999,8,7,7,0,3,137,2.3161,0.2006,0.7778,5,5,gpt-5.4-mini,2045,3670
s2__t1__gpt_5_4_mini__m5v4rb,0,9,4.7472784799999985,8,5,7,0,3,133,2.2901,0.1895,0.7943,5,5,gpt-5.4-mini,2086,3082
s2__t1__gpt_5_4_mini__m5v4rb,0,10,10,8,4,7,0,3,133,2.2248,0.1753,0.7958,5,5,gpt-5.4-mini,1868,2886
s2__t1__gpt_5_4_mini__m5v4rb,0,11,7.060199999999999,8,5,7,0,3,137,2.3573,0.2027,0.789,5,5,gpt-5.4-mini,2058,3007
s2__t1__gpt_5_4_mini__m5v4rb,0,12,9.5,8,3,7,0,3,137,2.3458,0.1698,0.796,5,5,gpt-5.4-mini,2209,2914
s2__t1__gpt_5_4_mini__m5v4rb,0,13,4.7472784799999985,8,5,7,0,3,137,2.1931,0.2028,0.7889,5,5,gpt-5.4-mini,1830,2852
s2__t1__gpt_5_4_mini__m5v4rb,0,14,7.060199999999999,8,5,7,0,3,137,2.1972,0.1639,0.7982,5,5,gpt-5.4-mini,2191,4722
s2__t1__gpt_5_4_mini__m5v4rb,0,15,9.02,8,6,7,0,3,137,2.3269,0.2016,0.7894,5,5,gpt-5.4-mini,1828,3221
s2__t1__gpt_5_4_mini__m5v4rb,1,1,11,7,8,3,0,0,36,1.4217,0.0457,0.9378,5,5,gpt-5.4-mini,1260,3255
s2__t1__gpt_5_4_mini__m5v4rb,1,2,7.38,9,0,2,0,0,24,1.4259,0.0644,1,5,5,gpt-5.4-mini,1071,4292
s2__t1__gpt_5_4_mini__m5v4rb,1,3,3.6981999999999995,2,7,3,0,0,36,0.5784,0.0177,0.9943,5,5,gpt-5.4-mini,1274,2905
s2__t1__gpt_5_4_mini__m5v4rb,1,4,9,8,2,3,0,0,84,1.9893,0.0936,0.894,5,5,gpt-5.4-mini,1721,3906
s2__t1__gpt_5_4_mini__m5v4rb,1,5,11,7,8,3,0,0,85,1.3871,0.1213,0.8724,5,5,gpt-5.4-mini,1869,3098
s2__t1__gpt_5_4_mini__m5v4rb,1,6,10,8,4,3,0,0,85,1.2468,0.1037,0.8889,5,5,gpt-5.4-mini,1675,3313
s2__t1__gpt_5_4_mini__m5v4rb,1,7,6.103643759999998,9,9,3,0,0,47,1.718,0.0623,0.9409,5,5,gpt-5.4-mini,1555,3424
s2__t1__gpt_5_4_mini__m5v4rb,1,8,7.789999999999999,8,3,3,0,0,85,1.2367,0.1005,0.8984,5,5,gpt-5.4-mini,1164,3895
s2__t1__gpt_5_4_mini__m5v4rb,1,9,12.5,8,9,3,0,0,48,2.062,0.1555,0.8662,5,5,gpt-5.4-mini,1392,2719
s2__t1__gpt_5_4_mini__m5v4rb,1,10,3.8000833927999986,8,9,3,0,0,84,1.8907,0.0936,0.8979,5,5,gpt-5.4-mini,1245,4255
s2__t1__gpt_5_4_mini__m5v4rb,1,11,8.5,7,3,3,0,0,48,2.102,0.0619,0.9271,5,5,gpt-5.4-mini,1484,3080
s2__t1__gpt_5_4_mini__m5v4rb,1,12,7.789999999999999,8,3,3,0,0,48,1.6715,0.0618,0.9276,5,5,gpt-5.4-mini,1273,3457
s2__t1__gpt_5_4_mini__m5v4rb,1,13,12,8,8,3,0,0,48,2.1359,0.1181,0.8984,5,5,gpt-5.4-mini,1327,3467
s2__t1__gpt_5_4_mini__m5v4rb,1,14,7.060199999999999,10,1,3,0,0,48,2.3154,0.1182,0.8965,5,5,gpt-5.4-mini,1213,3010
s2__t1__gpt_5_4_mini__m5v4rb,1,15,8,8,0,3,0,0,48,2.3154,0.1182,0.8965,5,5,gpt-5.4-mini,1213,3137
s2__t1__gpt_5_4_mini__m5v4rb,2,1,8.5,5,7,2,0,0,24,1.7117,0.0568,0.982,5,5,gpt-5.4-mini,1049,2953
s2__t1__gpt_5_4_mini__m5v4rb,2,2,12,8,8,2,0,0,48,1.6741,0.0848,0.9822,5,5,gpt-5.4-mini,1250,4247
s2__t1__gpt_5_4_mini__m5v4rb,2,3,8,6,4,2,0,0,71,1.7986,0.0906,0.9764,5,5,gpt-5.4-mini,1957,2654
s2__t1__gpt_5_4_mini__m5v4rb,2,4,3.859575999999999,4,6,3,0,0,30,1.1453,0.022,0.9673,5,5,gpt-5.4-mini,2089,3364
s2__t1__gpt_5_4_mini__m5v4rb,2,5,9.02,8,6,2,0,0,95,1.8796,0.1031,0.9618,5,5,gpt-5.4-mini,1653,2659
s2__t1__gpt_5_4_mini__m5v4rb,2,6,10.5,8,5,5,0,0,114,1.6454,0.1015,0.9615,5,5,gpt-5.4-mini,2393,4309
s2__t1__gpt_5_4_mini__m5v4rb,2,7,9.5,8,3,5,0,0,114,1.68,0.1047,0.9569,5,5,gpt-5.4-mini,2148,3401
s2__t1__gpt_5_4_mini__m5v4rb,2,8,5.651521999999998,9,7,2,0,0,95,1.9736,0.1004,0.9637,5,5,gpt-5.4-mini,1996,3168
s2__t1__gpt_5_4_mini__m5v4rb,2,9,8.5,8,1,2,0,0,95,1.9448,0.0987,0.9656,5,5,gpt-5.4-mini,1680,3420
s2__t1__gpt_5_4_mini__m5v4rb,2,10,8,8,0,2,0,0,95,1.9448,0.0987,0.9656,5,5,gpt-5.4-mini,1647,15367
s2__t1__gpt_5_4_mini__m5v4rb,2,11,6.387799999999999,6,7,2,0,0,95,1.6708,0.0754,0.9233,5,5,gpt-5.4-mini,7564,3266
s2__t1__gpt_5_4_mini__m5v4rb,2,12,7.789999999999999,8,3,2,0,0,95,1.9596,0.0986,0.9663,5,5,gpt-5.4-mini,1786,3424
s2__t1__gpt_5_4_mini__m5v4rb,2,13,11.5,9,5,2,0,0,101,1.7503,0.089,0.9671,5,5,gpt-5.4-mini,1738,3655
s2__t1__gpt_5_4_mini__m5v4rb,2,14,3.707398431999999,7,6,2,0,0,95,1.8812,0.0942,0.9713,5,5,gpt-5.4-mini,1669,4130
s2__t1__gpt_5_4_mini__m5v4rb,2,15,7.060199999999999,8,5,2,0,0,101,1.6303,0.0898,0.967,5,5,gpt-5.4-mini,1710,3229
s2__t2__gpt_5_4_mini__m5v2rb,0,1,8.5,6,5,2,0,0,23,1.1643,0.0202,0.9798,3,3,gpt-5.4-mini,1395,2401
s2__t2__gpt_5_4_mini__m5v2rb,0,2,9,7,4,2,0,0,23,1.2546,0.0253,0.9992,3,3,gpt-5.4-mini,820,2479
s2__t2__gpt_5_4_mini__m5v2rb,0,3,6,6,0,2,0,0,23,1.2546,0.0253,0.9992,3,3,gpt-5.4-mini,968,2215
s2__t2__gpt_5_4_mini__m5v2rb,0,4,6.065047999999998,7,8,2,0,0,23,1.1245,0.0229,0.9964,3,3,gpt-5.4-mini,898,2324
s2__t2__gpt_5_4_mini__m5v2rb,0,5,7.789999999999999,7,5,4,0,0,31,1.2443,0.0208,0.9956,3,3,gpt-5.4-mini,837,2409
s2__t2__gpt_5_4_mini__m5v2rb,0,6,7.5,7,1,5,0,0,41,1.2686,0.0213,0.9959,3,3,gpt-5.4-mini,985,3051
s2__t2__gpt_5_4_mini__m5v2rb,0,7,8.61,8,5,5,0,0,54,1.4867,0.0257,0.9696,3,3,gpt-5.4-mini,1489,2380
s2__t2__gpt_5_4_mini__m5v2rb,0,8,6,6,0,5,0,0,54,1.4867,0.0257,0.9696,3,3,gpt-5.4-mini,7239,2483
s2__t2__gpt_5_4_mini__m5v2rb,0,9,4.706799999999999,7,0,5,0,0,41,1.2686,0.0213,0.9959,3,3,gpt-5.4-mini,1363,3033
s2__t2__gpt_5_4_mini__m5v2rb,0,10,11,8,6,5,0,0,81,1.0206,0.0232,0.9703,3,3,gpt-5.4-mini,1706,2235
s2__t2__gpt_5_4_mini__m5v2rb,0,11,6.051599999999999,7,4,5,0,0,55,1.3923,0.0266,0.9683,3,3,gpt-5.4-mini,1281,2310
s2__t2__gpt_5_4_mini__m5v2rb,0,12,8,7,2,5,0,0,61,1.2887,0.0234,0.9761,3,3,gpt-5.4-mini,1112,2314
s2__t2__gpt_5_4_mini__m5v2rb,0,13,7,7,0,5,0,0,61,1.2887,0.0234,0.9761,3,3,gpt-5.4-mini,1081,2377
s2__t2__gpt_5_4_mini__m5v2rb,0,14,7.38,7,4,5,0,0,81,1.4257,0.0273,0.9688,3,3,gpt-5.4-mini,1253,3130
s2__t2__gpt_5_4_mini__m5v2rb,0,15,7.396399999999999,8,6,5,0,0,77,1.5244,0.0276,0.9665,3,3,gpt-5.4-mini,1163,2626
s2__t2__gpt_5_4_mini__m5v2rb,1,1,9.5,6,7,2,0,0,23,1.3016,0.0273,0.9843,3,3,gpt-5.4-mini,974,2342
s2__t2__gpt_5_4_mini__m5v2rb,1,2,4,4,0,2,0,0,23,1.3016,0.0273,0.9843,3,3,gpt-5.4-mini,872,2238
s2__t2__gpt_5_4_mini__m5v2rb,1,3,6,4,4,2,0,0,39,1.2954,0.0384,0.9689,3,3,gpt-5.4-mini,968,2235
s2__t2__gpt_5_4_mini__m5v2rb,1,4,9,7,4,2,0,0,41,1.1824,0.0236,0.9704,3,3,gpt-5.4-mini,1016,2091
s2__t2__gpt_5_4_mini__m5v2rb,1,5,6.051599999999999,6,6,2,0,0,40,1.5515,0.0581,0.938,3,3,gpt-5.4-mini,980,2516
s2__t2__gpt_5_4_mini__m5v2rb,1,6,8.61,9,3,2,0,0,41,1.177,0.0236,0.97,3,3,gpt-5.4-mini,964,2738
s2__t2__gpt_5_4_mini__m5v2rb,1,7,8,8,0,2,0,0,41,1.1729,0.0229,0.9707,3,3,gpt-5.4-mini,846,3640
s2__t2__gpt_5_4_mini__m5v2rb,1,8,10,8,4,2,0,0,67,1.2115,0.0257,0.9678,3,3,gpt-5.4-mini,1101,2082
s2__t2__gpt_5_4_mini__m5v2rb,1,9,6.340731999999998,8,7,2,0,0,50,1.1666,0.0205,0.9748,3,3,gpt-5.4-mini,1331,2292
s2__t2__gpt_5_4_mini__m5v2rb,1,10,9.84,9,6,3,0,0,104,1.2122,0.0325,0.9589,3,3,gpt-5.4-mini,1312,2501
s2__t2__gpt_5_4_mini__m5v2rb,1,11,4.819617961599998,9,8,2,0,0,50,1.0024,0.0171,0.9791,3,3,gpt-5.4-mini,1181,2134
s2__t2__gpt_5_4_mini__m5v2rb,1,12,6.340731999999998,9,5,3,0,0,104,1.1626,0.0292,0.9627,3,3,gpt-5.4-mini,1349,2279
s2__t2__gpt_5_4_mini__m5v2rb,1,13,11.5,8,7,3,0,0,120,0.8843,0.0297,0.9566,3,3,gpt-5.4-mini,1324,2263
s2__t2__gpt_5_4_mini__m5v2rb,1,14,8,7,2,3,0,0,118,0.9204,0.0319,0.9529,3,3,gpt-5.4-mini,15258,2271
s2__t2__gpt_5_4_mini__m5v2rb,1,15,6,6,0,3,0,0,118,0.9108,0.0319,0.9529,3,3,gpt-5.4-mini,1403,15505
s2__t2__gpt_5_4_mini__m5v2rb,2,1,2,2,0,2,0,0,24,1.4259,0.0644,1,3,3,gpt-5.4-mini,989,2470
s2__t2__gpt_5_4_mini__m5v2rb,2,2,9.02,7,8,4,0,0,34,1.1753,0.0197,0.9825,3,3,gpt-5.4-mini,856,2447
s2__t2__gpt_5_4_mini__m5v2rb,2,3,6.051599999999999,6,6,4,0,0,34,0.6164,0.0088,0.9897,3,3,gpt-5.4-mini,865,2919
s2__t2__gpt_5_4_mini__m5v2rb,2,4,6.56,6,4,4,0,0,35,0.8504,0.0086,0.9944,3,3,gpt-5.4-mini,1023,2628
s2__t2__gpt_5_4_mini__m5v2rb,2,5,6.56,6,4,4,0,0,44,0.7438,0.0108,0.9922,3,3,gpt-5.4-mini,1122,2512
s2__t2__gpt_5_4_mini__m5v2rb,2,6,9.5,7,5,4,0,0,35,0.8328,0.0086,0.9951,3,3,gpt-5.4-mini,813,2315
s2__t2__gpt_5_4_mini__m5v2rb,2,7,5,5,0,4,0,0,35,0.8328,0.0086,0.9951,3,3,gpt-5.4-mini,1071,4019
s2__t2__gpt_5_4_mini__m5v2rb,2,8,7.732599999999999,8,7,4,0,0,34,1.0672,0.0144,0.9887,3,3,gpt-5.4-mini,853,2460
s2__t2__gpt_5_4_mini__m5v2rb,2,9,5.715399999999999,6,5,4,0,0,35,0.6661,0.0064,0.9935,3,3,gpt-5.4-mini,946,2375
s2__t2__gpt_5_4_mini__m5v2rb,2,10,9.5,9,1,4,0,0,40,1.0301,0.0114,0.9937,3,3,gpt-5.4-mini,1087,2987
s2__t2__gpt_5_4_mini__m5v2rb,2,11,8.5,5,7,5,0,0,82,1.337,0.0284,0.97,3,3,gpt-5.4-mini,1380,2494
s2__t2__gpt_5_4_mini__m5v2rb,2,12,4.962311999999999,8,2,4,0,0,34,1.1693,0.0142,0.9917,3,3,gpt-5.4-mini,1212,2347
s2__t2__gpt_5_4_mini__m5v2rb,2,13,7,6,2,4,0,0,39,0.8187,0.0086,0.9957,3,3,gpt-5.4-mini,1011,2365
s2__t2__gpt_5_4_mini__m5v2rb,2,14,5.5,5,1,4,0,0,39,0.7512,0.0073,0.9943,3,3,gpt-5.4-mini,941,2708
s2__t2__gpt_5_4_mini__m5v2rb,2,15,10,8,4,4,0,0,32,1.2519,0.0179,0.994,3,3,gpt-5.4-mini,991,2478
s2__t2__gpt_5_4_mini__m5v4rb,0,1,4,2,4,4,0,0,36,1.0226,0.0238,0.9673,5,5,gpt-5.4-mini,1338,3422
s2__t2__gpt_5_4_mini__m5v4rb,0,2,7.38,6,6,4,0,0,44,0.8234,0.0144,0.9856,5,5,gpt-5.4-mini,1612,3202
s2__t2__gpt_5_4_mini__m5v4rb,0,3,6.387799999999999,6,7,4,0,0,32,1.0467,0.0195,0.9857,5,5,gpt-5.4-mini,1188,4253
s2__t2__gpt_5_4_mini__m5v4rb,0,4,9.5,8,3,4,0,0,31,0.741,0.0113,0.9986,5,5,gpt-5.4-mini,1104,3162
s2__t2__gpt_5_4_mini__m5v4rb,0,5,4.706799999999999,6,2,4,0,0,44,0.752,0.0093,0.9896,5,5,gpt-5.4-mini,1555,2973
s2__t2__gpt_5_4_mini__m5v4rb,0,6,5.739999999999999,6,2,4,0,0,59,0.8607,0.0115,0.9983,5,5,gpt-5.4-mini,1809,4678
s2__t2__gpt_5_4_mini__m5v4rb,0,7,6.56,7,2,4,0,0,71,0.7407,0.0097,0.9891,5,5,gpt-5.4-mini,2159,4444
s2__t2__gpt_5_4_mini__m5v4rb,0,8,5.004987883199998,9,9,2,0,0,21,1.247,0.0318,0.9992,5,5,gpt-5.4-mini,2913,4696
s2__t2__gpt_5_4_mini__m5v4rb,0,9,7.5,7,1,2,0,0,37,0.9855,0.017,0.9778,5,5,gpt-5.4-mini,1225,2563
s2__t2__gpt_5_4_mini__m5v4rb,0,10,3.616974079999999,7,2,4,0,0,71,0.727,0.0097,0.9891,5,5,gpt-5.4-mini,1275,2666
s2__t2__gpt_5_4_mini__m5v4rb,0,11,9.43,8,7,3,0,0,43,1.1147,0.0182,0.9778,5,5,gpt-5.4-mini,1773,2908
s2__t2__gpt_5_4_mini__m5v4rb,0,12,6.1499999999999995,7,1,4,0,0,71,0.7678,0.0103,0.9901,5,5,gpt-5.4-mini,1334,2962
s2__t2__gpt_5_4_mini__m5v4rb,0,13,7,7,0,4,0,0,71,0.7678,0.0103,0.9901,5,5,gpt-5.4-mini,1971,2961
s2__t2__gpt_5_4_mini__m5v4rb,0,14,6.387799999999999,8,3,4,0,0,67,1.3385,0.0292,0.9634,5,5,gpt-5.4-mini,1787,3101
s2__t2__gpt_5_4_mini__m5v4rb,0,15,7.5,7,1,4,0,0,163,1.4456,0.0292,0.9634,5,5,gpt-5.4-mini,2491,3110
s2__t2__gpt_5_4_mini__m5v4rb,1,1,12,9,6,3,0,0,35,2.2526,0.1852,0.8196,5,5,gpt-5.4-mini,1330,3873
s2__t2__gpt_5_4_mini__m5v4rb,1,2,6.5,4,5,3,0,0,34,2.4235,0.3027,0.8126,5,5,gpt-5.4-mini,1221,2594
s2__t2__gpt_5_4_mini__m5v4rb,1,3,2.5,2,1,3,0,0,44,2.3601,0.2087,0.7935,5,5,gpt-5.4-mini,1413,2979
s2__t2__gpt_5_4_mini__m5v4rb,1,4,10.5,9,3,3,0,0,31,1.2299,0.021,0.9965,5,5,gpt-5.4-mini,1407,3499
s2__t2__gpt_5_4_mini__m5v4rb,1,5,6.97,8,1,3,0,0,32,1.3072,0.0282,0.9973,5,5,gpt-5.4-mini,1180,2813
s2__t2__gpt_5_4_mini__m5v4rb,1,6,7.5,7,1,3,0,0,31,1.241,0.0235,0.9968,5,5,gpt-5.4-mini,1316,3334
s2__t2__gpt_5_4_mini__m5v4rb,1,7,6.1499999999999995,7,1,3,0,0,31,1.3152,0.0246,0.9986,5,5,gpt-5.4-mini,1081,3507
s2__t2__gpt_5_4_mini__m5v4rb,1,8,4.686627999999999,8,1,3,0,0,31,1.2836,0.0248,0.9987,5,5,gpt-5.4-mini,1340,2659
s2__t2__gpt_5_4_mini__m5v4rb,1,9,4.448878118399998,8,8,3,0,0,31,1.3095,0.0239,0.9991,5,5,gpt-5.4-mini,1018,3019
s2__t2__gpt_5_4_mini__m5v4rb,1,10,7,7,0,3,0,0,31,1.3095,0.0239,0.9991,5,5,gpt-5.4-mini,2474,2919
s2__t2__gpt_5_4_mini__m5v4rb,1,11,6.1499999999999995,7,1,3,0,0,32,1.2757,0.0269,0.9988,5,5,gpt-5.4-mini,1282,2770
s2__t2__gpt_5_4_mini__m5v4rb,1,12,5.042999999999999,7,1,3,0,0,32,1.2504,0.0288,0.9989,5,5,gpt-5.4-mini,1235,2724
s2__t2__gpt_5_4_mini__m5v4rb,1,13,10.5,8,5,3,0,0,64,0.977,0.0145,0.983,5,5,gpt-5.4-mini,1432,2893
s2__t2__gpt_5_4_mini__m5v4rb,1,14,9.43,9,5,3,0,0,65,1.3772,0.0223,0.9735,5,5,gpt-5.4-mini,1643,2707
