condition_id,repeat_index,iteration,winner_score,winner_aesthetic,winner_novelty,winner_parsimony,score_drop_warning,distinct_commands,nesting_depth,color_changes,code_length,spatial_entropy,fill_ratio,symmetry_score,num_variants_generated,num_variants_valid,model_used,modifier_latency_ms,critic_latency_ms
s1__t5__gpt_5_4_mini__m5v2di,2,14,13,7,6,0,0,12,2,5,1111,1.9653,0.1981,0.8554,3,3,gpt-5.4-mini,6397,2179
s1__t5__gpt_5_4_mini__m5v2di,2,15,10,5,5,0,0,12,2,6,1402,1.7485,0.155,0.8866,3,3,gpt-5.4-mini,9044,2316
s1__t5__gpt_5_4_mini__m5v2rb,0,1,10.8,1,0,9.8,0,1,0,0,6,0.498,0.0089,1,3,3,gpt-5.4-mini,1025,2177
s1__t5__gpt_5_4_mini__m5v2rb,0,2,18.8,4,7,7.8,0,4,1,0,69,2.0865,0.0637,0.9664,3,3,gpt-5.4-mini,1416,2049
s1__t5__gpt_5_4_mini__m5v2rb,0,3,18.8,5,6,7.8,0,4,1,0,68,1.26,0.0414,0.9808,3,3,gpt-5.4-mini,1124,2593
s1__t5__gpt_5_4_mini__m5v2rb,0,4,11.8,3,1,7.8,1,4,1,0,67,1.9902,0.0677,0.9585,3,3,gpt-5.4-mini,1415,2299
s1__t5__gpt_5_4_mini__m5v2rb,0,5,10.8,3,0,7.8,0,4,1,0,69,2.0865,0.0637,0.9664,3,3,gpt-5.4-mini,1900,2085
s1__t5__gpt_5_4_mini__m5v2rb,0,6,12,2,3,7,0,4,2,0,97,1.343,0.0374,0.9764,3,3,gpt-5.4-mini,1981,2390
s1__t5__gpt_5_4_mini__m5v2rb,0,7,9,2,0,7,0,4,2,0,97,1.343,0.0374,0.9764,3,3,gpt-5.4-mini,2113,2343
s1__t5__gpt_5_4_mini__m5v2rb,0,8,9,2,0,7,0,4,2,0,97,1.343,0.0374,0.9764,3,3,gpt-5.4-mini,1384,2229
s1__t5__gpt_5_4_mini__m5v2rb,0,9,18.6,8,7,3.5999999999999996,0,6,2,0,192,1.9929,0.1255,0.9669,3,3,gpt-5.4-mini,2244,2762
s1__t5__gpt_5_4_mini__m5v2rb,0,10,10.6,7,0,3.5999999999999996,1,6,2,0,192,1.9929,0.1255,0.9669,3,3,gpt-5.4-mini,2799,2155
s1__t5__gpt_5_4_mini__m5v2rb,0,11,11.6,8,0,3.5999999999999996,0,6,2,0,192,1.9929,0.1255,0.9669,3,3,gpt-5.4-mini,1778,2359
s1__t5__gpt_5_4_mini__m5v2rb,0,12,14.4,5,7,2.4000000000000004,0,6,1,0,223,1.7656,0.076,0.9047,3,3,gpt-5.4-mini,1723,2543
s1__t5__gpt_5_4_mini__m5v2rb,0,13,19,9,7,3,0,6,3,0,213,1.9931,0.2123,0.8921,3,3,gpt-5.4-mini,2111,3443
s1__t5__gpt_5_4_mini__m5v2rb,0,14,18.6,8,7,3.5999999999999996,0,6,2,0,192,1.9977,0.2286,0.9642,3,3,gpt-5.4-mini,1883,3225
s1__t5__gpt_5_4_mini__m5v2rb,0,15,17.8,8,7,2.8,0,7,2,0,250,2.1343,0.316,0.8372,3,3,gpt-5.4-mini,1889,2490
s1__t5__gpt_5_4_mini__m5v2rb,1,1,17,3,6,8,0,4,1,0,88,1.1275,0.0162,0.9869,3,3,gpt-5.4-mini,1435,3423
s1__t5__gpt_5_4_mini__m5v2rb,1,2,18.8,5,8,5.8,0,11,2,1,309,1.4738,0.0364,0.9732,3,3,gpt-5.4-mini,2399,2128
s1__t5__gpt_5_4_mini__m5v2rb,1,3,10.8,5,0,5.8,1,11,2,1,309,1.4738,0.0364,0.9732,3,3,gpt-5.4-mini,2206,2412
s1__t5__gpt_5_4_mini__m5v2rb,1,4,11,3,0,8,0,4,1,0,88,1.1275,0.0162,0.9869,3,3,gpt-5.4-mini,2045,2078
s1__t5__gpt_5_4_mini__m5v2rb,1,5,14.8,3,5,6.8,0,6,1,0,149,1.2266,0.0129,0.9894,3,3,gpt-5.4-mini,3497,2328
s1__t5__gpt_5_4_mini__m5v2rb,1,6,17.2,5,7,5.2,0,6,2,0,193,1.4516,0.0299,0.9757,3,3,gpt-5.4-mini,1885,2201
s1__t5__gpt_5_4_mini__m5v2rb,1,7,9.8,4,0,5.8,1,11,2,1,309,1.4738,0.0364,0.9732,3,3,gpt-5.4-mini,2652,2532
s1__t5__gpt_5_4_mini__m5v2rb,1,8,14.6,6,8,0.5999999999999996,0,7,2,0,318,1.5399,0.0724,0.9377,3,3,gpt-5.4-mini,2281,3004
s1__t5__gpt_5_4_mini__m5v2rb,1,9,6.6,6,0,0.5999999999999996,1,7,2,0,318,1.5399,0.0724,0.9377,3,3,gpt-5.4-mini,2386,2171
s1__t5__gpt_5_4_mini__m5v2rb,1,10,17.8,7,5,5.8,0,11,2,1,309,1.4489,0.0344,0.9749,3,3,gpt-5.4-mini,2565,2378
s1__t5__gpt_5_4_mini__m5v2rb,1,11,13.6,7,6,0.5999999999999996,1,7,2,0,318,1.778,0.1077,0.9123,3,3,gpt-5.4-mini,2993,2152
s1__t5__gpt_5_4_mini__m5v2rb,1,12,14.4,6,6,2.4000000000000004,0,11,2,1,569,1.3204,0.0583,0.9584,3,3,gpt-5.4-mini,5172,2625
s1__t5__gpt_5_4_mini__m5v2rb,1,13,14.6,6,8,0.5999999999999996,0,7,2,0,318,1.5399,0.0724,0.9377,3,3,gpt-5.4-mini,3113,2173
s1__t5__gpt_5_4_mini__m5v2rb,1,14,13,7,6,0,0,8,2,2,718,1.8566,0.1327,0.857,3,3,gpt-5.4-mini,3226,2710
s1__t5__gpt_5_4_mini__m5v2rb,1,15,15,8,7,0,0,8,2,2,736,2.2024,0.1732,0.8404,3,3,gpt-5.4-mini,4346,2429
s1__t5__gpt_5_4_mini__m5v2rb,2,1,10.8,1,0,9.8,0,1,0,0,6,0.498,0.0089,1,3,3,gpt-5.4-mini,1520,1967
s1__t5__gpt_5_4_mini__m5v2rb,2,2,20,6,6,8,0,7,2,2,120,1.8529,0.1147,0.9364,3,3,gpt-5.4-mini,1031,2211
s1__t5__gpt_5_4_mini__m5v2rb,2,3,16.4,2,5,9.4,0,3,1,0,23,1.3886,0.021,0.9848,3,3,gpt-5.4-mini,1939,2164
s1__t5__gpt_5_4_mini__m5v2rb,2,4,18.4,2,7,9.4,0,3,1,0,23,1.1374,0.0166,0.9853,3,3,gpt-5.4-mini,1135,2254
s1__t5__gpt_5_4_mini__m5v2rb,2,5,17.8,6,5,6.8,0,5,1,0,100,1.0817,0.0188,0.9812,3,3,gpt-5.4-mini,1365,2063
s1__t5__gpt_5_4_mini__m5v2rb,2,6,10.8,1,0,9.8,1,1,0,0,6,0.498,0.0089,1,3,3,gpt-5.4-mini,1630,2556
s1__t5__gpt_5_4_mini__m5v2rb,2,7,19.6,7,8,4.6,0,8,2,2,292,2.0164,0.2422,0.8516,3,3,gpt-5.4-mini,1515,2341
s1__t5__gpt_5_4_mini__m5v2rb,2,8,20.6,6,6,8.6,0,4,1,0,45,1.1703,0.0223,0.9801,3,3,gpt-5.4-mini,4555,2122
s1__t5__gpt_5_4_mini__m5v2rb,2,9,21.6,5,8,8.6,0,4,1,0,45,1.3576,0.0243,0.9767,3,3,gpt-5.4-mini,1149,2600
s1__t5__gpt_5_4_mini__m5v2rb,2,10,19.2,6,7,6.2,0,7,1,0,111,1.1623,0.021,0.9792,3,3,gpt-5.4-mini,2064,2998
s1__t5__gpt_5_4_mini__m5v2rb,2,11,17.4,4,6,7.4,0,4,2,0,86,1.348,0.0448,0.9568,3,3,gpt-5.4-mini,1597,2435
s1__t5__gpt_5_4_mini__m5v2rb,2,12,20.8,7,8,5.8,0,5,2,0,140,1.2625,0.0397,0.9764,3,3,gpt-5.4-mini,1386,2451
s1__t5__gpt_5_4_mini__m5v2rb,2,13,17.4,4,6,7.4,0,4,2,0,86,1.348,0.0448,0.9568,3,3,gpt-5.4-mini,1545,2055
s1__t5__gpt_5_4_mini__m5v2rb,2,14,16.8,2,7,7.8,0,5,1,0,67,0.9125,0.033,0.973,3,3,gpt-5.4-mini,1373,2470
s1__t5__gpt_5_4_mini__m5v2rb,2,15,15.6,4,6,5.6,0,5,2,0,133,1.3356,0.0697,0.9428,3,3,gpt-5.4-mini,1448,2285
s1__t5__gpt_5_4_mini__m5v2ri,0,1,23.2,7,8,8.2,0,4,1,0,57,2.6009,0.1824,0.8627,3,3,gpt-5.4-mini,1301,2161
s1__t5__gpt_5_4_mini__m5v2ri,0,2,15.2,7,0,8.2,1,4,1,0,57,2.6009,0.1824,0.8627,3,3,gpt-5.4-mini,1130,2050
s1__t5__gpt_5_4_mini__m5v2ri,0,3,18.6,6,8,4.6,0,7,1,0,159,2.3488,0.1933,0.8077,3,3,gpt-5.4-mini,1738,2220
s1__t5__gpt_5_4_mini__m5v2ri,0,4,13.2,7,5,1.1999999999999993,1,7,1,0,252,2.3945,0.203,0.8028,3,3,gpt-5.4-mini,1887,2015
s1__t5__gpt_5_4_mini__m5v2ri,0,5,17.2,3,6,8.2,0,4,1,0,58,1.3683,0.0448,0.9584,3,3,gpt-5.4-mini,2009,2415
s1__t5__gpt_5_4_mini__m5v2ri,0,6,16.4,4,6,6.4,0,7,1,0,108,1.1126,0.0393,0.9453,3,3,gpt-5.4-mini,1420,2276
s1__t5__gpt_5_4_mini__m5v2ri,0,7,14.8,5,7,2.8,0,9,1,0,204,1.2206,0.0531,0.9268,3,3,gpt-5.4-mini,1690,2278
s1__t5__gpt_5_4_mini__m5v2ri,0,8,12,7,5,0,0,9,1,0,366,1.4565,0.0839,0.8886,3,3,gpt-5.4-mini,2338,2332
s1__t5__gpt_5_4_mini__m5v2ri,0,9,11,5,6,0,0,10,1,4,458,1.0358,0.0629,0.9564,3,3,gpt-5.4-mini,2574,2120
s1__t5__gpt_5_4_mini__m5v2ri,0,10,7,3,4,0,0,10,1,4,458,1.0398,0.0705,0.9571,3,3,gpt-5.4-mini,2800,2173
s1__t5__gpt_5_4_mini__m5v2ri,0,11,13,6,7,0,0,10,1,6,639,0.6424,0.0394,0.9753,3,3,gpt-5.4-mini,3500,2228
s1__t5__gpt_5_4_mini__m5v2ri,0,12,11,3,8,0,0,10,1,6,663,0.3479,0.015,0.9925,3,3,gpt-5.4-mini,3969,2602
s1__t5__gpt_5_4_mini__m5v2ri,0,13,7,7,0,0,0,10,1,4,458,1.0398,0.0705,0.9571,3,3,gpt-5.4-mini,3583,2313
s1__t5__gpt_5_4_mini__m5v2ri,0,14,8,3,5,0,0,10,1,6,676,0.3577,0.016,0.9917,3,3,gpt-5.4-mini,4597,1936
s1__t5__gpt_5_4_mini__m5v2ri,0,15,7,3,4,0,0,10,1,6,663,0.3761,0.0198,0.9907,3,3,gpt-5.4-mini,4612,2831
s1__t5__gpt_5_4_mini__m5v2ri,1,1,17.4,3,6,8.4,0,7,1,2,57,1.2089,0.0257,0.9998,3,3,gpt-5.4-mini,1827,2060
s1__t5__gpt_5_4_mini__m5v2ri,1,2,13.8,3,5,5.8,0,10,2,2,128,0.7568,0.0101,0.9922,3,3,gpt-5.4-mini,1628,2382
s1__t5__gpt_5_4_mini__m5v2ri,1,3,18.4,5,7,6.4,0,10,2,2,112,1.3927,0.0235,0.9809,3,3,gpt-5.4-mini,1612,1809
s1__t5__gpt_5_4_mini__m5v2ri,1,4,7.8,2,0,5.8,1,10,2,2,128,0.7568,0.0101,0.9922,3,3,gpt-5.4-mini,1697,2577
s1__t5__gpt_5_4_mini__m5v2ri,1,5,16.6,5,6,5.6,0,10,2,2,134,1.3054,0.0378,0.9784,3,3,gpt-5.4-mini,1514,2391
s1__t5__gpt_5_4_mini__m5v2ri,1,6,13.6,4,4,5.6,0,10,2,2,133,1.3546,0.0524,0.97,3,3,gpt-5.4-mini,1944,2530
s1__t5__gpt_5_4_mini__m5v2ri,1,7,17.8,4,8,5.8,0,10,2,2,127,1.4566,0.0527,0.9698,3,3,gpt-5.4-mini,1795,2004
s1__t5__gpt_5_4_mini__m5v2ri,1,8,17.4,5,6,6.4,0,10,2,2,110,1.702,0.0243,0.9814,3,3,gpt-5.4-mini,1694,2255
s1__t5__gpt_5_4_mini__m5v2ri,1,9,14.8,4,5,5.8,0,10,2,2,127,1.4936,0.0288,0.9802,3,3,gpt-5.4-mini,1908,2261
s1__t5__gpt_5_4_mini__m5v2ri,1,10,15.6,2,8,5.6,0,10,2,2,132,0.7903,0.0113,0.9949,3,3,gpt-5.4-mini,1713,2494
s1__t5__gpt_5_4_mini__m5v2ri,1,11,9.6,2,7,0.5999999999999996,1,10,2,2,275,0.834,0.0105,0.9965,3,3,gpt-5.4-mini,2423,1907
s1__t5__gpt_5_4_mini__m5v2ri,1,12,14.8,4,5,5.8,0,10,2,2,127,1.4936,0.0288,0.9802,3,3,gpt-5.4-mini,2435,2075
s1__t5__gpt_5_4_mini__m5v2ri,1,13,19,6,8,5,0,10,2,2,144,1.2332,0.0222,0.9827,3,3,gpt-5.4-mini,2304,2072
s1__t5__gpt_5_4_mini__m5v2ri,1,14,16.8,5,6,5.8,0,10,2,2,127,1.9403,0.0347,0.981,3,3,gpt-5.4-mini,1623,2825
s1__t5__gpt_5_4_mini__m5v2ri,1,15,11,4,5,2,1,10,2,3,243,1.1671,0.0336,0.9895,3,3,gpt-5.4-mini,2166,2519
s1__t5__gpt_5_4_mini__m5v2ri,2,1,19,4,7,8,0,7,2,2,105,1.624,0.0593,0.97,3,3,gpt-5.4-mini,1516,2431
s1__t5__gpt_5_4_mini__m5v2ri,2,2,19.2,6,7,6.2,0,7,2,3,203,1.5777,0.1124,0.9306,3,3,gpt-5.4-mini,2106,3516
s1__t5__gpt_5_4_mini__m5v2ri,2,3,10.8,1,0,9.8,1,1,0,0,6,0.498,0.0089,1,3,3,gpt-5.4-mini,1956,2498
s1__t5__gpt_5_4_mini__m5v2ri,2,4,20,3,9,8,0,6,2,2,109,2.1793,0.0954,0.9582,3,3,gpt-5.4-mini,2130,2466
s1__t5__gpt_5_4_mini__m5v2ri,2,5,11,3,0,8,1,6,2,2,109,2.1793,0.0954,0.9582,3,3,gpt-5.4-mini,2030,2528
s1__t5__gpt_5_4_mini__m5v2ri,2,6,11,3,0,8,0,6,2,2,109,2.1793,0.0954,0.9582,3,3,gpt-5.4-mini,1741,2354
s1__t5__gpt_5_4_mini__m5v2ri,2,7,17.6,6,5,6.6,0,7,2,2,172,1.6903,0.0409,0.9735,3,3,gpt-5.4-mini,1652,2492
s1__t5__gpt_5_4_mini__m5v2ri,2,8,20.4,8,6,6.4,0,10,2,1,211,1.1751,0.0433,0.9599,3,3,gpt-5.4-mini,2718,2650
s1__t5__gpt_5_4_mini__m5v2ri,2,9,12.4,5,1,6.4,1,10,2,1,209,1.1654,0.0446,0.9581,3,3,gpt-5.4-mini,2133,2510
s1__t5__gpt_5_4_mini__m5v2ri,2,10,17.4,5,6,6.4,0,6,2,3,200,2.0917,0.1222,0.9447,3,3,gpt-5.4-mini,2115,3668
s1__t5__gpt_5_4_mini__m5v2ri,2,11,18.4,5,7,6.4,0,7,2,2,179,1.7221,0.0428,0.9674,3,3,gpt-5.4-mini,2031,2319
s1__t5__gpt_5_4_mini__m5v2ri,2,12,13.2,4,5,4.2,1,7,2,2,288,0.6775,0.0194,0.9868,3,3,gpt-5.4-mini,2299,2724
s1__t5__gpt_5_4_mini__m5v2ri,2,13,15.2,5,6,4.2,0,7,2,2,286,1.3056,0.0391,0.9712,3,3,gpt-5.4-mini,2037,2393
s1__t5__gpt_5_4_mini__m5v2ri,2,14,17.4,5,6,6.4,0,6,2,3,200,2.0917,0.1222,0.9447,3,3,gpt-5.4-mini,3759,2733
s1__t5__gpt_5_4_mini__m5v2ri,2,15,11.4,5,0,6.4,1,6,2,3,200,2.0917,0.1222,0.9447,3,3,gpt-5.4-mini,2040,7758
s1__t6__gpt_5_4_mini__m5v2db,0,1,22,6,7,9,0,4,1,0,34,0.7663,0.0122,0.9882,3,3,gpt-5.4-mini,1831,2960
s1__t6__gpt_5_4_mini__m5v2db,0,2,22.8,8,7,7.8,0,4,1,0,71,0.8465,0.0127,0.9866,3,3,gpt-5.4-mini,1903,3001
s1__t6__gpt_5_4_mini__m5v2db,0,3,18.2,7,4,7.2,1,4,1,0,89,0.8906,0.0122,0.9868,3,3,gpt-5.4-mini,2361,3021
s1__t6__gpt_5_4_mini__m5v2db,0,4,18.4,8,4,6.4,0,4,1,0,113,0.9014,0.0127,0.9866,3,3,gpt-5.4-mini,1459,3364
s1__t6__gpt_5_4_mini__m5v2db,0,5,20.6,8,7,5.6,0,4,1,0,136,0.859,0.0122,0.9883,3,3,gpt-5.4-mini,2303,3461
s1__t6__gpt_5_4_mini__m5v2db,0,6,18.6,8,6,4.6,0,4,1,0,165,0.8653,0.0125,0.9878,3,3,gpt-5.4-mini,2739,3438
s1__t6__gpt_5_4_mini__m5v2db,0,7,14.6,7,3,4.6,1,4,1,0,165,0.8082,0.0125,0.9879,3,3,gpt-5.4-mini,2500,3362
s1__t6__gpt_5_4_mini__m5v2db,0,8,16,8,3,5,0,4,1,0,155,0.8061,0.0124,0.9882,3,3,gpt-5.4-mini,2122,3326
s1__t6__gpt_5_4_mini__m5v2db,0,9,16,8,3,5,0,4,1,0,155,0.6723,0.0127,0.9879,3,3,gpt-5.4-mini,3027,3410
s1__t6__gpt_5_4_mini__m5v2db,0,10,16.8,8,4,4.8,0,4,1,0,161,0.6678,0.0128,0.9878,3,3,gpt-5.4-mini,1522,2852
s1__t6__gpt_5_4_mini__m5v2db,0,11,15,6,5,4,0,4,1,0,185,0.7662,0.012,0.9891,3,3,gpt-5.4-mini,1626,2541
s1__t6__gpt_5_4_mini__m5v2db,0,12,17,8,5,4,0,4,1,0,183,0.911,0.0135,0.9872,3,3,gpt-5.4-mini,2240,2575
s1__t6__gpt_5_4_mini__m5v2db,0,13,15.2,9,3,3.2,0,4,1,0,204,0.8415,0.0137,0.987,3,3,gpt-5.4-mini,1720,6163
s1__t6__gpt_5_4_mini__m5v2db,0,14,15.6,9,4,2.5999999999999996,0,4,1,0,222,0.9471,0.0141,0.987,3,3,gpt-5.4-mini,2739,2601
s1__t6__gpt_5_4_mini__m5v2db,0,15,13,7,3,3,0,4,1,0,212,0.9519,0.0136,0.9872,3,3,gpt-5.4-mini,2964,3139
s1__t6__gpt_5_4_mini__m5v2db,1,1,23,7,7,9,0,4,1,0,36,0.7105,0.0168,0.9816,3,3,gpt-5.4-mini,2064,2837
s1__t6__gpt_5_4_mini__m5v2db,1,2,24,9,6,9,0,4,1,0,36,0.5646,0.0127,0.9845,3,3,gpt-5.4-mini,1636,3178
s1__t6__gpt_5_4_mini__m5v2db,1,3,22,8,5,9,0,4,1,0,36,0.5932,0.0147,0.9836,3,3,gpt-5.4-mini,1649,3147
s1__t6__gpt_5_4_mini__m5v2db,1,4,24.6,9,7,8.6,0,4,1,0,48,0.7645,0.0149,0.9821,3,3,gpt-5.4-mini,1922,3338
s1__t6__gpt_5_4_mini__m5v2db,1,5,19.6,9,2,8.6,1,4,1,0,48,0.6946,0.0159,0.9807,3,3,gpt-5.4-mini,1820,3244
s1__t6__gpt_5_4_mini__m5v2db,1,6,24.6,9,7,8.6,0,4,1,0,48,0.5582,0.0132,0.9858,3,3,gpt-5.4-mini,1534,3671
s1__t6__gpt_5_4_mini__m5v2db,1,7,20.6,8,4,8.6,0,4,1,0,48,0.8693,0.0196,0.9755,3,3,gpt-5.4-mini,1716,2558
s1__t6__gpt_5_4_mini__m5v2db,1,8,23.6,9,6,8.6,0,4,1,0,48,0.8261,0.0177,0.9771,3,3,gpt-5.4-mini,1336,2617
s1__t6__gpt_5_4_mini__m5v2db,1,9,20.6,8,4,8.6,0,4,1,0,48,0.7913,0.0171,0.9805,3,3,gpt-5.4-mini,1253,2942
s1__t6__gpt_5_4_mini__m5v2db,1,10,20.6,8,4,8.6,0,4,1,0,48,0.6739,0.0152,0.9813,3,3,gpt-5.4-mini,1097,2467
s1__t6__gpt_5_4_mini__m5v2db,1,11,18.6,8,2,8.6,0,4,1,0,48,0.7739,0.0164,0.9801,3,3,gpt-5.4-mini,1009,2416
s1__t6__gpt_5_4_mini__m5v2db,1,12,20.6,8,4,8.6,0,4,1,0,48,0.7857,0.0171,0.9789,3,3,gpt-5.4-mini,1246,5400
s1__t6__gpt_5_4_mini__m5v2db,1,13,24.6,9,7,8.6,0,4,1,0,48,0.8546,0.0215,0.9747,3,3,gpt-5.4-mini,1210,2524
s1__t6__gpt_5_4_mini__m5v2db,1,14,20.6,7,5,8.6,0,4,1,0,48,0.9532,0.0137,0.9822,3,3,gpt-5.4-mini,1586,2594
s1__t6__gpt_5_4_mini__m5v2db,1,15,22.6,8,6,8.6,0,4,1,0,48,0.7931,0.016,0.9786,3,3,gpt-5.4-mini,1173,2893
s1__t6__gpt_5_4_mini__m5v2db,2,1,24,7,8,9,0,5,1,0,36,0.7438,0.01,0.9921,3,3,gpt-5.4-mini,1412,2248
s1__t6__gpt_5_4_mini__m5v2db,2,2,25,9,8,8,0,5,1,0,73,0.606,0.0066,0.9955,3,3,gpt-5.4-mini,1492,2704
s1__t6__gpt_5_4_mini__m5v2db,2,3,21.8,8,6,7.8,0,6,1,0,74,0.847,0.01,0.9916,3,3,gpt-5.4-mini,1317,2373
s1__t6__gpt_5_4_mini__m5v2db,2,4,19.4,8,4,7.4,0,7,1,2,98,0.8322,0.011,0.9888,3,3,gpt-5.4-mini,2001,2440
s1__t6__gpt_5_4_mini__m5v2db,2,5,21.4,9,5,7.4,0,7,1,2,98,0.8786,0.0113,0.9884,3,3,gpt-5.4-mini,1439,2339
s1__t6__gpt_5_4_mini__m5v2db,2,6,17.4,8,2,7.4,0,7,1,2,98,0.8404,0.0117,0.9878,3,3,gpt-5.4-mini,1293,2165
s1__t6__gpt_5_4_mini__m5v2db,2,7,21.4,9,5,7.4,0,7,1,2,99,0.8844,0.0137,0.9857,3,3,gpt-5.4-mini,1352,2961
s1__t6__gpt_5_4_mini__m5v2db,2,8,20.4,7,6,7.4,0,7,1,2,99,1.0334,0.012,0.9879,3,3,gpt-5.4-mini,1610,2406
s1__t6__gpt_5_4_mini__m5v2db,2,9,21.4,8,6,7.4,0,7,1,2,98,0.8645,0.0105,0.9899,3,3,gpt-5.4-mini,1453,2879
s1__t6__gpt_5_4_mini__m5v2db,2,10,19.4,8,4,7.4,0,7,1,2,99,0.8635,0.0109,0.9896,3,3,gpt-5.4-mini,1331,2796
s1__t6__gpt_5_4_mini__m5v2db,2,11,23.4,9,7,7.4,0,7,1,2,99,0.944,0.0156,0.9832,3,3,gpt-5.4-mini,1733,2458
s1__t6__gpt_5_4_mini__m5v2db,2,12,22.4,9,6,7.4,0,7,1,2,98,0.8584,0.0158,0.9828,3,3,gpt-5.4-mini,1316,2926
s1__t6__gpt_5_4_mini__m5v2db,2,13,20.4,8,5,7.4,0,7,1,2,98,0.8374,0.0158,0.9834,3,3,gpt-5.4-mini,1440,2335
s1__t6__gpt_5_4_mini__m5v2db,2,14,23.4,9,7,7.4,0,7,1,2,98,0.6727,0.0081,0.9915,3,3,gpt-5.4-mini,4376,2681
s1__t6__gpt_5_4_mini__m5v2db,2,15,20.4,8,5,7.4,0,7,1,2,98,0.6235,0.0098,0.9901,3,3,gpt-5.4-mini,1298,2364
s1__t6__gpt_5_4_mini__m5v2di,0,1,23.8,7,8,8.8,0,5,1,0,40,0.414,0.0094,0.9885,3,3,gpt-5.4-mini,1174,2155
s1__t6__gpt_5_4_mini__m5v2di,0,2,20,7,6,7,0,8,1,0,94,0.4619,0.0092,0.989,3,3,gpt-5.4-mini,1456,3521
s1__t6__gpt_5_4_mini__m5v2di,0,3,17.2,7,5,5.2,0,8,1,0,149,0.505,0.0088,0.9904,3,3,gpt-5.4-mini,1648,2772
s1__t6__gpt_5_4_mini__m5v2di,0,4,17.4,8,6,3.4000000000000004,0,8,1,0,204,0.6038,0.0095,0.9904,3,3,gpt-5.4-mini,1980,2527
s1__t6__gpt_5_4_mini__m5v2di,0,5,16.6,8,7,1.5999999999999996,0,8,1,0,259,0.5514,0.0081,0.9922,3,3,gpt-5.4-mini,2074,2195
s1__t6__gpt_5_4_mini__m5v2di,0,6,15.6,8,6,1.5999999999999996,0,8,1,0,259,0.6757,0.0115,0.9882,3,3,gpt-5.4-mini,2455,2220
s1__t6__gpt_5_4_mini__m5v2di,0,7,15,8,7,0,0,8,1,0,309,0.7424,0.0131,0.987,3,3,gpt-5.4-mini,2519,2405
s1__t6__gpt_5_4_mini__m5v2di,0,8,14,8,6,0,0,8,1,0,364,0.7723,0.0143,0.9855,3,3,gpt-5.4-mini,3400,2031
s1__t6__gpt_5_4_mini__m5v2di,0,9,13,8,5,0,0,8,1,0,419,0.7487,0.0146,0.9848,3,3,gpt-5.4-mini,2798,2336
s1__t6__gpt_5_4_mini__m5v2di,0,10,13,8,5,0,0,8,1,0,449,0.7378,0.0153,0.9845,3,3,gpt-5.4-mini,2872,2532
s1__t6__gpt_5_4_mini__m5v2di,0,11,13,8,5,0,0,8,1,0,449,0.8599,0.0139,0.9858,3,3,gpt-5.4-mini,3014,2688
s1__t6__gpt_5_4_mini__m5v2di,0,12,13,8,5,0,0,8,1,0,447,0.7909,0.015,0.9847,3,3,gpt-5.4-mini,3094,2265
s1__t6__gpt_5_4_mini__m5v2di,0,13,7,7,0,0,1,8,1,0,447,0.7909,0.015,0.9847,3,3,gpt-5.4-mini,5756,2558
s1__t6__gpt_5_4_mini__m5v2di,0,14,12,7,5,0,0,8,1,0,501,0.8263,0.0149,0.9845,3,3,gpt-5.4-mini,3471,2413
s1__t6__gpt_5_4_mini__m5v2di,0,15,14,8,6,0,0,8,1,0,544,0.9832,0.0154,0.9844,3,3,gpt-5.4-mini,3570,2179
s1__t6__gpt_5_4_mini__m5v2di,1,1,23.4,8,8,7.4,0,9,0,3,98,0.9374,0.0275,0.9676,3,3,gpt-5.4-mini,1635,2696
s1__t6__gpt_5_4_mini__m5v2di,1,2,18.8,5,7,6.8,1,10,0,3,109,1.0118,0.0243,0.9815,3,3,gpt-5.4-mini,1620,2180
s1__t6__gpt_5_4_mini__m5v2di,1,3,16.8,7,3,6.8,0,10,0,3,109,1.2301,0.0225,0.9806,3,3,gpt-5.4-mini,1506,3034
s1__t6__gpt_5_4_mini__m5v2di,1,4,20.8,8,6,6.8,0,10,0,3,109,1.0232,0.0261,0.9799,3,3,gpt-5.4-mini,2117,3238
s1__t6__gpt_5_4_mini__m5v2di,1,5,12.8,5,1,6.8,1,10,0,3,109,1.0827,0.0279,0.9784,3,3,gpt-5.4-mini,2212,2968
s1__t6__gpt_5_4_mini__m5v2di,1,6,18.6,7,6,5.6,0,10,0,4,148,1.0055,0.032,0.9764,3,3,gpt-5.4-mini,2564,2915
s1__t6__gpt_5_4_mini__m5v2di,1,7,20.2,8,7,5.2,0,10,0,4,160,0.9452,0.029,0.9775,3,3,gpt-5.4-mini,2614,2901
s1__t6__gpt_5_4_mini__m5v2di,1,8,13.6,7,2,4.6,1,10,0,4,178,1.0221,0.0286,0.9778,3,3,gpt-5.4-mini,2118,2981
s1__t6__gpt_5_4_mini__m5v2di,1,9,20.4,8,8,4.4,0,10,0,4,183,1.0264,0.0299,0.9687,3,3,gpt-5.4-mini,3051,3318
s1__t6__gpt_5_4_mini__m5v2di,1,10,17.6,8,7,2.5999999999999996,0,10,0,5,241,1.3818,0.0377,0.9701,3,3,gpt-5.4-mini,2773,2441
s1__t6__gpt_5_4_mini__m5v2di,1,11,14,8,5,1,0,10,0,6,289,1.2062,0.0401,0.9622,3,3,gpt-5.4-mini,3733,2608
s1__t6__gpt_5_4_mini__m5v2di,1,12,15,9,5,1,0,10,0,6,289,1.2505,0.0416,0.9613,3,3,gpt-5.4-mini,3481,2295
